# 337
# time lon lat ele hdop vdop speed direction journey journey3
1487262660.000000 113.89650901 22.95028586 44.83708954 0.00000000 0.00000000 0.00000000 0.00000000 122.54309074 125.53245390
1487262661.000000 113.89653376 22.95028482 44.78438950 0.00000000 0.00000000 0.00000000 0.00000000 125.08339373 128.07330349
1487262662.000000 113.89655828 22.95028244 44.73046494 0.00000000 0.00000000 0.00000000 0.00000000 127.61197712 130.60246180
1487262663.000000 113.89658808 22.95028791 44.68939972 0.00000000 0.00000000 0.00000000 0.00000000 130.72786812 133.71862340
1487262664.000000 113.89661951 22.95029244 44.64648819 0.00000000 0.00000000 0.00000000 0.00000000 133.98975702 136.98079455
1487262665.000000 113.89665116 22.95029438 44.61789322 0.00000000 0.00000000 0.00000000 0.00000000 137.24340295 140.23456613
1487262666.000000 113.89668227 22.95029586 44.60396957 0.00000000 0.00000000 0.00000000 0.00000000 140.43863138 143.42982490
1487262667.000000 113.89671189 22.95029388 44.59503555 0.00000000 0.00000000 0.00000000 0.00000000 143.48372495 146.47493157
1487262668.000000 113.89673989 22.95028979 44.62833023 0.00000000 0.00000000 0.00000000 0.00000000 146.39068014 149.38207743
1487262669.000000 113.89676777 22.95028499 45.01281357 0.00000000 0.00000000 0.00000000 0.00000000 149.29945115 152.31614904
1487262670.000000 113.89679902 22.95028123 45.03334427 0.00000000 0.00000000 0.00000000 0.00000000 152.53102732 155.54779042
1487262671.000000 113.89683236 22.95027744 45.23028183 0.00000000 0.00000000 0.00000000 0.00000000 155.97660854 158.99899519
1487262672.000000 113.89686551 22.95027363 45.26624680 0.00000000 0.00000000 0.00000000 0.00000000 159.40269103 162.42526645
1487262673.000000 113.89689924 22.95026774 45.32538605 0.00000000 0.00000000 0.00000000 0.00000000 162.92229991 165.94537215
1487262674.000000 113.89693281 22.95026047 45.40531540 0.00000000 0.00000000 0.00000000 0.00000000 166.45889596 169.48287131
1487262675.000000 113.89696625 22.95025410 45.49796677 0.00000000 0.00000000 0.00000000 0.00000000 169.95983325 172.98503438
1487262676.000000 113.89699948 22.95024477 45.62247849 0.00000000 0.00000000 0.00000000 0.00000000 173.52112183 176.54849891
1487262677.000000 113.89703132 22.95023585 45.76489258 0.00000000 0.00000000 0.00000000 0.00000000 176.93297673 179.96332477
1487262678.000000 113.89706160 22.95022895 45.91959000 0.00000000 0.00000000 0.00000000 0.00000000 180.13122394 183.16531111
1487262679.000000 113.89709027 22.95022343 46.08566284 0.00000000 0.00000000 0.00000000 0.00000000 183.13415946 186.17283533
1487262680.000000 113.89711853 22.95021779 46.24571609 0.00000000 0.00000000 0.00000000 0.00000000 186.09850070 189.14149429
1487262681.000000 113.89714720 22.95021163 46.40392685 0.00000000 0.00000000 0.00000000 0.00000000 189.11735398 192.16449045
1487262682.000000 113.89717599 22.95020632 46.55355835 0.00000000 0.00000000 0.00000000 0.00000000 192.12834920 195.17920135
1487262683.000000 113.89720418 22.95020212 47.17634201 0.00000000 0.00000000 0.00000000 0.00000000 195.05688002 198.17322077
1487262684.000000 113.89723114 22.95020067 47.49746704 0.00000000 0.00000000 0.00000000 0.00000000 197.82645951 200.96135488
1487262685.000000 113.89725720 22.95020072 47.70583725 0.00000000 0.00000000 0.00000000 0.00000000 200.49911459 203.64212031
1487262686.000000 113.89728302 22.95020120 47.85884476 0.00000000 0.00000000 0.00000000 0.00000000 203.14759892 206.29502071
1487262687.000000 113.89730749 22.95020214 47.95679855 0.00000000 0.00000000 0.00000000 0.00000000 205.65899573 208.80832708
1487262688.000000 113.89733131 22.95020560 48.05055237 0.00000000 0.00000000 0.00000000 0.00000000 208.13224058 211.28334826
1487262689.000000 113.89735496 22.95021044 48.14430237 0.00000000 0.00000000 0.00000000 0.00000000 210.61572729 213.76860384
1487262690.000000 113.89737942 22.95021561 48.23569870 0.00000000 0.00000000 0.00000000 0.00000000 213.18911454 216.34361359
1487262691.000000 113.89740398 22.95022031 48.32451248 0.00000000 0.00000000 0.00000000 0.00000000 215.76116686 218.91719884
1487262692.000000 113.89742812 22.95022437 48.41052628 0.00000000 0.00000000 0.00000000 0.00000000 218.27748597 221.43498760
1487262693.000000 113.89745265 22.95022794 48.49076843 0.00000000 0.00000000 0.00000000 0.00000000 220.82405975 223.98282528
1487262694.000000 113.89747676 22.95023009 48.57059479 0.00000000 0.00000000 0.00000000 0.00000000 223.30824403 226.46829179
1487262695.000000 113.89750195 22.95023076 48.51878357 0.00000000 0.00000000 0.00000000 0.00000000 225.89268600 229.05325304
1487262696.000000 113.89752722 22.95023071 48.59463120 0.00000000 0.00000000 0.00000000 0.00000000 228.48474896 231.64642548
1487262697.000000 113.89755274 22.95023145 48.61191177 0.00000000 0.00000000 0.00000000 0.00000000 231.10359325 234.26532677
1487262698.000000 113.89757955 22.95023257 48.69097137 0.00000000 0.00000000 0.00000000 0.00000000 233.85524739 237.01811645
1487262699.000000 113.89760586 22.95023314 48.77004242 0.00000000 0.00000000 0.00000000 0.00000000 236.55516605 239.71919271
1487262700.000000 113.89763549 22.95023376 48.84926605 0.00000000 0.00000000 0.00000000 0.00000000 239.59450904 242.75956804
1487262701.000000 113.89766629 22.95023445 48.91421509 0.00000000 0.00000000 0.00000000 0.00000000 242.75395464 245.91968115
1487262702.000000 113.89769783 22.95023502 48.99648285 0.00000000 0.00000000 0.00000000 0.00000000 245.98915575 249.15592809
1487262703.000000 113.89772995 22.95023407 49.07468033 0.00000000 0.00000000 0.00000000 0.00000000 249.28545655 252.45315629
1487262704.000000 113.89776107 22.95023292 49.15298843 0.00000000 0.00000000 0.00000000 0.00000000 252.47906694 255.64772661
1487262705.000000 113.89779108 22.95023194 49.23143768 0.00000000 0.00000000 0.00000000 0.00000000 255.55936994 258.72902841
1487262706.000000 113.89781699 22.95022479 49.31008530 0.00000000 0.00000000 0.00000000 0.00000000 258.33159644 261.50237030
1487262707.000000 113.89784140 22.95021360 49.34240723 0.00000000 0.00000000 0.00000000 0.00000000 261.12586940 264.29683020
1487262708.000000 113.89786490 22.95020196 49.37486649 0.00000000 0.00000000 0.00000000 0.00000000 263.85897552 267.03012906
1487262709.000000 113.89788686 22.95019043 49.40673065 0.00000000 0.00000000 0.00000000 0.00000000 266.44769555 269.61904518
1487262710.000000 113.89790934 22.95018131 49.43762589 0.00000000 0.00000000 0.00000000 0.00000000 268.96435090 272.13589016
1487262711.000000 113.89793162 22.95017233 49.46732330 0.00000000 0.00000000 0.00000000 0.00000000 271.45695410 274.62867027
1487262712.000000 113.89795108 22.95016523 49.50751495 0.00000000 0.00000000 0.00000000 0.00000000 273.60184365 276.77393635
1487262713.000000 113.89796783 22.95016006 49.56677246 0.00000000 0.00000000 0.00000000 0.00000000 275.41308677 278.58614856
1487262714.000000 113.89798113 22.95015517 49.60968399 0.00000000 0.00000000 0.00000000 0.00000000 276.88077740 280.05446636
1487262715.000000 113.89799080 22.95015026 49.65898895 0.00000000 0.00000000 0.00000000 0.00000000 278.01111682 281.18588061
1487262716.000000 113.89799828 22.95014551 49.70383453 0.00000000 0.00000000 0.00000000 0.00000000 278.94173159 282.11757529
1487262716.000000 113.89799828 22.95014551 49.70383453 0.00000000 0.00000000 0.00000000 0.00000000 278.94173159 282.11757529
1487262716.000000 113.89799828 22.95014551 49.70383453 0.00000000 0.00000000 0.00000000 0.00000000 278.94173159 282.11757529
1487262717.000000 113.89800359 22.95014046 49.74474716 0.00000000 0.00000000 0.00000000 0.00000000 279.72201455 282.89893009
1487262717.000000 113.89800359 22.95014046 49.74474716 0.00000000 0.00000000 0.00000000 0.00000000 279.72201455 282.89893009
1487262717.000000 113.89800359 22.95014046 49.74474716 0.00000000 0.00000000 0.00000000 0.00000000 279.72201455 282.89893009
1487262718.000000 113.89800314 22.95013790 49.80526352 0.00000000 0.00000000 0.00000000 0.00000000 280.00908082 283.19230575
1487262718.000000 113.89800314 22.95013790 49.80526352 0.00000000 0.00000000 0.00000000 0.00000000 280.00908082 283.19230575
1487262718.000000 113.89800314 22.95013790 49.80526352 0.00000000 0.00000000 0.00000000 0.00000000 280.00908082 283.19230575
1487262719.000000 113.89800236 22.95013648 49.86576080 0.00000000 0.00000000 0.00000000 0.00000000 280.18642296 283.37968279
1487262719.000000 113.89800236 22.95013648 49.86576080 0.00000000 0.00000000 0.00000000 0.00000000 280.18642296 283.37968279
1487262719.000000 113.89800236 22.95013648 49.86576080 0.00000000 0.00000000 0.00000000 0.00000000 280.18642296 283.37968279
1487262719.000000 113.89800236 22.95013648 49.86576080 0.00000000 0.00000000 0.00000000 0.00000000 280.18642296 283.37968279
1487262722.000000 113.89801196 22.95012905 50.07307434 0.00000000 0.00000000 0.00000000 0.00000000 281.46949078 284.67939120
1487262725.000000 113.89802393 22.95012025 50.27883148 0.00000000 0.00000000 0.00000000 0.00000000 283.03739508 286.26073869
1487262728.000000 113.89803565 22.95011165 50.48460388 0.00000000 0.00000000 0.00000000 0.00000000 284.57075270 287.80784175
1487262746.000000 113.89800273 22.95013793 50.66905594 0.00000000 0.00000000 0.00000000 0.00000000 289.02794976 292.26885376
1487262751.000000 113.89803661 22.95016439 50.45230865 0.00000000 0.00000000 0.00000000 0.00000000 293.57267952 296.81874914
1487262752.000000 113.89804987 22.95017525 50.37689972 0.00000000 0.00000000 0.00000000 0.00000000 295.38801934 298.63565452
1487262753.000000 113.89806428 22.95018859 50.29571152 0.00000000 0.00000000 0.00000000 0.00000000 297.47791510 300.72712669
1487262754.000000 113.89807908 22.95020725 50.20947266 0.00000000 0.00000000 0.00000000 0.00000000 300.04198546 303.29264690
1487262755.000000 113.89809166 22.95022311 50.14091873 0.00000000 0.00000000 0.00000000 0.00000000 302.22090600 305.47264560
1487262756.000000 113.89810205 22.95023726 50.06697083 0.00000000 0.00000000 0.00000000 0.00000000 304.11610102 307.36928274
1487262757.000000 113.89810862 22.95027319 49.98495102 0.00000000 0.00000000 0.00000000 0.00000000 308.15158316 311.40559831
1487262758.000000 113.89810768 22.95031502 49.89204407 0.00000000 0.00000000 0.00000000 0.00000000 312.78537159 316.04031804
1487262759.000000 113.89809686 22.95035718 49.78598404 0.00000000 0.00000000 0.00000000 0.00000000 317.58394659 320.84006499
1487262760.000000 113.89808560 22.95039582 49.47083664 0.00000000 0.00000000 0.00000000 0.00000000 322.01691615 325.28422262
1487262761.000000 113.89807986 22.95043324 49.34334564 0.00000000 0.00000000 0.00000000 0.00000000 326.20244920 329.47169690
1487262762.000000 113.89807696 22.95046996 49.21255493 0.00000000 0.00000000 0.00000000 0.00000000 330.27975951 333.55110440
1487262763.000000 113.89808462 22.95050341 49.09647369 0.00000000 0.00000000 0.00000000 0.00000000 334.06673473 337.33985831
1487262764.000000 113.89810202 22.95053274 48.98063278 0.00000000 0.00000000 0.00000000 0.00000000 337.77242119 341.04735493
1487262765.000000 113.89812522 22.95055790 48.86823654 0.00000000 0.00000000 0.00000000 0.00000000 341.43572700 344.71238459
1487262777.000000 113.89816393 22.95060415 48.15769196 0.00000000 0.00000000 0.00000000 0.00000000 347.91714130 351.23263036
1487262778.000000 113.89817471 22.95062606 48.02292633 0.00000000 0.00000000 0.00000000 0.00000000 350.58278384 353.90167737
1487262779.000000 113.89818986 22.95065124 47.88454437 0.00000000 0.00000000 0.00000000 0.00000000 353.77501084 357.09690236
1487262780.000000 113.89820311 22.95067475 47.77638626 0.00000000 0.00000000 0.00000000 0.00000000 356.71240693 360.03628903
1487262781.000000 113.89821497 22.95069776 47.65484238 0.00000000 0.00000000 0.00000000 0.00000000 359.53593415 362.86243108
1487262782.000000 113.89822090 22.95072067 47.53422165 0.00000000 0.00000000 0.00000000 0.00000000 362.14494610 365.47422983
1487262783.000000 113.89822264 22.95074544 47.40689468 0.00000000 0.00000000 0.00000000 0.00000000 364.89430125 368.22653176
1487262784.000000 113.89822458 22.95076947 47.27997971 0.00000000 0.00000000 0.00000000 0.00000000 367.56279158 370.89803846
1487262785.000000 113.89821873 22.95079598 47.15524673 0.00000000 0.00000000 0.00000000 0.00000000 370.55887302 373.89671522
1487262786.000000 113.89820879 22.95082376 47.00610352 0.00000000 0.00000000 0.00000000 0.00000000 373.79935301 377.14062555
1487262787.000000 113.89819658 22.95085242 46.86059952 0.00000000 0.00000000 0.00000000 0.00000000 377.21188765 380.55626079
1487262788.000000 113.89818741 22.95088035 46.70525742 0.00000000 0.00000000 0.00000000 0.00000000 380.44508494 383.79318772
1487262789.000000 113.89817967 22.95090803 46.51352310 0.00000000 0.00000000 0.00000000 0.00000000 383.61134367 386.96524641
1487262790.000000 113.89817633 22.95093679 46.41288757 0.00000000 0.00000000 0.00000000 0.00000000 386.81505956 390.17054250
1487262791.000000 113.89817557 22.95096663 46.27552032 0.00000000 0.00000000 0.00000000 0.00000000 390.11998352 393.47832003
1487262792.000000 113.89817412 22.95099589 46.09893417 0.00000000 0.00000000 0.00000000 0.00000000 393.36383577 396.72697514
1487262793.000000 113.89817429 22.95102540 45.95125198 0.00000000 0.00000000 0.00000000 0.00000000 396.63173956 399.99821424
1487262794.000000 113.89817513 22.95105399 45.80678940 0.00000000 0.00000000 0.00000000 0.00000000 399.79925384 403.16902109
1487262795.000000 113.89817706 22.95108204 45.65590286 0.00000000 0.00000000 0.00000000 0.00000000 402.91130716 406.28473011
1487262796.000000 113.89817921 22.95110922 45.49334335 0.00000000 0.00000000 0.00000000 0.00000000 405.92947467 409.30727220
1487262797.000000 113.89818029 22.95113642 45.33029556 0.00000000 0.00000000 0.00000000 0.00000000 408.94382614 412.32603012
1487262798.000000 113.89818035 22.95116348 45.18144608 0.00000000 0.00000000 0.00000000 0.00000000 411.94097823 415.32687613
1487262799.000000 113.89817962 22.95119048 45.01456833 0.00000000 0.00000000 0.00000000 0.00000000 414.93153745 418.32208775
1487262800.000000 113.89817878 22.95121779 44.84887695 0.00000000 0.00000000 0.00000000 0.00000000 417.95786365 421.35294636
1487262801.000000 113.89817540 22.95124304 44.67365265 0.00000000 0.00000000 0.00000000 0.00000000 420.77545251 424.17597851
1487262802.000000 113.89816977 22.95126670 44.48873901 0.00000000 0.00000000 0.00000000 0.00000000 423.45783259 426.86472468
1487262803.000000 113.89816336 22.95129028 44.28809357 0.00000000 0.00000000 0.00000000 0.00000000 426.15114451 429.56550007
1487262804.000000 113.89815830 22.95131377 44.07161331 0.00000000 0.00000000 0.00000000 0.00000000 428.80400564 432.22717922
1487262805.000000 113.89815508 22.95133700 43.84575653 0.00000000 0.00000000 0.00000000 0.00000000 431.39687947 434.82987128
1487262806.000000 113.89815178 22.95135864 43.60468674 0.00000000 0.00000000 0.00000000 0.00000000 433.81758288 437.26254875
1487262807.000000 113.89815087 22.95137711 43.34249115 0.00000000 0.00000000 0.00000000 0.00000000 435.86485791 439.32654525
1487262808.000000 113.89815524 22.95139041 43.06651306 0.00000000 0.00000000 0.00000000 0.00000000 437.40454685 440.89077219
1487262809.000000 113.89816388 22.95140445 42.21894073 0.00000000 0.00000000 0.00000000 0.00000000 439.19449488 442.87125012
1487262810.000000 113.89817780 22.95142800 41.63903427 0.00000000 0.00000000 0.00000000 0.00000000 442.16714335 445.89993472
1487262811.000000 113.89819522 22.95145735 41.19169998 0.00000000 0.00000000 0.00000000 0.00000000 445.87666902 449.63633521
1487262812.000000 113.89821255 22.95148753 40.80433655 0.00000000 0.00000000 0.00000000 0.00000000 449.66142226 453.44085983
1487262813.000000 113.89823326 22.95152143 40.45289230 0.00000000 0.00000000 0.00000000 0.00000000 453.97545503 457.76918419
1487262814.000000 113.89825813 22.95155555 40.11822891 0.00000000 0.00000000 0.00000000 0.00000000 458.53453168 462.34052748
1487262815.000000 113.89828319 22.95158961 39.79421997 0.00000000 0.00000000 0.00000000 0.00000000 463.09887822 466.91635977
1487262816.000000 113.89830586 22.95162526 39.47722626 0.00000000 0.00000000 0.00000000 0.00000000 467.68013752 471.50857294
1487262817.000000 113.89832696 22.95166051 39.16498947 0.00000000 0.00000000 0.00000000 0.00000000 472.14406256 475.98340462
1487262818.000000 113.89834849 22.95169298 38.85599899 0.00000000 0.00000000 0.00000000 0.00000000 476.36391124 480.21455080
1487262819.000000 113.89837015 22.95172259 38.55844498 0.00000000 0.00000000 0.00000000 0.00000000 480.32402798 484.18583057
1487262820.000000 113.89839418 22.95175446 38.25082397 0.00000000 0.00000000 0.00000000 0.00000000 484.62874987 488.50152996
1487262821.000000 113.89841570 22.95178607 37.93443680 0.00000000 0.00000000 0.00000000 0.00000000 488.76692866 492.65178592
1487262822.000000 113.89843666 22.95181485 37.60031509 0.00000000 0.00000000 0.00000000 0.00000000 492.61201982 496.51136664
1487262823.000000 113.89845173 22.95184337 37.27212143 0.00000000 0.00000000 0.00000000 0.00000000 496.12815814 500.04278842
1487262824.000000 113.89846542 22.95187075 36.93708038 0.00000000 0.00000000 0.00000000 0.00000000 499.46894851 503.40033704
1487262825.000000 113.89846309 22.95189400 36.61116028 0.00000000 0.00000000 0.00000000 0.00000000 502.05481008 506.00665705
1487262826.000000 113.89846563 22.95191780 36.33435822 0.00000000 0.00000000 0.00000000 0.00000000 504.70378953 508.67005930
1487262827.000000 113.89847148 22.95194288 36.00460815 0.00000000 0.00000000 0.00000000 0.00000000 507.54500158 511.53034267
1487262828.000000 113.89847837 22.95196875 35.72510529 0.00000000 0.00000000 0.00000000 0.00000000 510.49626663 514.49481350
1487262829.000000 113.89847647 22.95199352 35.44464493 0.00000000 0.00000000 0.00000000 0.00000000 513.24586193 517.25867535
1487262830.000000 113.89846454 22.95201526 35.16330338 0.00000000 0.00000000 0.00000000 0.00000000 515.94623241 519.97366224
1487262831.000000 113.89845326 22.95203499 34.87945557 0.00000000 0.00000000 0.00000000 0.00000000 518.41902883 522.46269652
1487262832.000000 113.89844915 22.95205810 34.57498932 0.00000000 0.00000000 0.00000000 0.00000000 521.01249452 525.07397283
1487262833.000000 113.89841054 22.95206189 34.31634521 0.00000000 0.00000000 0.00000000 0.00000000 524.99525639 529.06512417
1487262833.000000 113.89841054 22.95206189 34.31634521 0.00000000 0.00000000 0.00000000 0.00000000 524.99525639 529.06512417
1487262833.000000 113.89841054 22.95206189 34.31634521 0.00000000 0.00000000 0.00000000 0.00000000 524.99525639 529.06512417
1487262834.000000 113.89838235 22.95206135 34.04236221 0.00000000 0.00000000 0.00000000 0.00000000 527.88676237 531.96958169
1487262834.000000 113.89838235 22.95206135 34.04236221 0.00000000 0.00000000 0.00000000 0.00000000 527.88676237 531.96958169
1487262835.000000 113.89836982 22.95206282 33.79263687 0.00000000 0.00000000 0.00000000 0.00000000 529.18242186 533.28908775
1487262836.000000 113.89836217 22.95206469 33.56623077 0.00000000 0.00000000 0.00000000 0.00000000 529.99324858 534.13093079
1487262839.000000 113.89834046 22.95207014 32.81284714 0.00000000 0.00000000 0.00000000 0.00000000 532.30032902 536.55790566
1487262841.000000 113.89834519 22.95207961 32.34640503 0.00000000 0.00000000 0.00000000 0.00000000 533.45580762 537.80397911
1487262841.000000 113.89834519 22.95207961 32.34640503 0.00000000 0.00000000 0.00000000 0.00000000 533.45580762 537.80397911
1487262842.000000 113.89834570 22.95208466 32.15798569 0.00000000 0.00000000 0.00000000 0.00000000 534.01712275 538.39607414
1487262842.000000 113.89834570 22.95208466 32.15798569 0.00000000 0.00000000 0.00000000 0.00000000 534.01712275 538.39607414
1487262843.000000 113.89834558 22.95208937 31.98608971 0.00000000 0.00000000 0.00000000 0.00000000 534.53847611 538.94503457
1487262843.000000 113.89834558 22.95208937 31.98608971 0.00000000 0.00000000 0.00000000 0.00000000 534.53847611 538.94503457
1487262843.000000 113.89834558 22.95208937 31.98608971 0.00000000 0.00000000 0.00000000 0.00000000 534.53847611 538.94503457
1487262843.000000 113.89834558 22.95208937 31.98608971 0.00000000 0.00000000 0.00000000 0.00000000 534.53847611 538.94503457
1487262844.000000 113.89834517 22.95209322 31.74037361 0.00000000 0.00000000 0.00000000 0.00000000 534.96692447 539.43894185
1487262844.000000 113.89834517 22.95209322 31.74037361 0.00000000 0.00000000 0.00000000 0.00000000 534.96692447 539.43894185
1487262846.000000 113.89834642 22.95209751 31.42520332 0.00000000 0.00000000 0.00000000 0.00000000 535.45885704 540.02317636
1487262848.000000 113.89834718 22.95210388 30.92491150 0.00000000 0.00000000 0.00000000 0.00000000 536.16887199 540.89174595
